Count,Tradelist Count,Name,Edition,Condition,Language,Foil,Tags,Last Modified,Collector Number,Alter,Proxy,Purchase Price
2,,Thaumaton Torpedo,eoe,,English,,,2026-02-14 00:06:11.115000,246,,,
1,,Thrumming Hivepool,eoe,,English,,,2026-02-14 00:06:11.115000,247,,,
1,,Virulent Silencer,eoe,,English,,,2026-02-14 00:06:11.115000,248,,,
1,,Command Bridge,eoe,,English,,,2026-02-14 00:06:11.115000,252,,,
1,,Secluded Starforge,eoe,,English,,,2026-02-14 00:06:11.115000,257,,,
1,,Watery Grave,eoe,,English,,,2026-02-14 00:06:11.115000,261,,,
1,,High Market (Borderless),eos,,English,,,2026-02-14 00:06:11.115000,18,,,
1,,Terrain Generator (Borderless),eos,,English,,,2026-02-14 00:06:11.115000,43,,,
1,,"Ultima, Origin of Oblivion",fin,,English,foil,,2026-02-14 00:06:11.115000,2,,,
3,,Adelbert Steiner,fin,,English,,,2026-02-14 00:06:11.115000,3,,,
2,,Aerith Gainsborough,fin,,English,,,2026-02-14 00:06:11.115000,4,,,
4,,Aerith Rescue Mission,fin,,English,,,2026-02-14 00:06:11.115000,5,,,
3,,Ambrosia Whiteheart,fin,,English,,,2026-02-14 00:06:11.115000,6,,,
1,,Ambrosia Whiteheart,fin,,English,foil,,2026-02-14 00:06:11.115000,6,,,
1,,"Ashe, Princess of Dalmasca",fin,,English,,,2026-02-14 00:06:11.115000,7,,,
1,,"Ashe, Princess of Dalmasca",fin,,English,foil,,2026-02-14 00:06:11.115000,7,,,
3,,Auron's Inspiration,fin,,English,,,2026-02-14 00:06:11.115000,8,,,
2,,Battle Menu,fin,,English,,,2026-02-14 00:06:11.115000,9,,,
1,,Battle Menu,fin,,English,foil,,2026-02-14 00:06:11.115000,9,,,
1,,"Cloud, Midgar Mercenary",fin,,English,,,2026-02-14 00:06:11.115000,10,,,
6,,Cloudbound Moogle,fin,,English,,,2026-02-14 00:06:11.115000,11,,,
1,,Cloudbound Moogle,fin,,English,foil,,2026-02-14 00:06:11.115000,11,,,
5,,Coeurl,fin,,English,,,2026-02-14 00:06:11.115000,12,,,
2,,Crystal Fragments // Summon: Alexander,fin,,English,,,2026-02-14 00:06:11.115000,13,,,
2,,The Crystal's Chosen,fin,,English,,,2026-02-14 00:06:11.115000,14,,,
3,,Delivery Moogle,fin,,English,,,2026-02-14 00:06:11.115000,15,,,
1,,"Dion, Bahamut's Dominant // Bahamut, Warden of Light",fin,,English,,,2026-02-14 00:06:11.115000,16,,,
3,,Dragoon's Lance,fin,,English,,,2026-02-14 00:06:11.115000,17,,,
5,,Dwarven Castle Guard,fin,,English,,,2026-02-14 00:06:11.115000,18,,,
3,,Dwarven Castle Guard,fin,,English,foil,,2026-02-14 00:06:11.115000,18,,,
5,,Fate of the Sun-Cryst,fin,,English,,,2026-02-14 00:06:11.115000,19,,,
1,,From Father to Son,fin,,English,,,2026-02-14 00:06:11.115000,20,,,
2,,G'raha Tia,fin,,English,,,2026-02-14 00:06:11.115000,21,,,
6,,Gaelicat,fin,,English,,,2026-02-14 00:06:11.115000,22,,,
1,,Gaelicat,fin,,English,foil,,2026-02-14 00:06:11.115000,22,,,
2,,Machinist's Arsenal,fin,,English,,,2026-02-14 00:06:11.115000,23,,,
2,,Magitek Armor,fin,,English,,,2026-02-14 00:06:11.115000,24,,,
4,,Magitek Infantry,fin,,English,,,2026-02-14 00:06:11.115000,25,,,
1,,"Minwu, White Mage",fin,,English,,,2026-02-14 00:06:11.115000,26,,,
4,,Moogles' Valor,fin,,English,,,2026-02-14 00:06:11.115000,27,,,
12,,Paladin's Arms,fin,,English,,,2026-02-14 00:06:11.115000,28,,,
3,,Phoenix Down,fin,,English,,,2026-02-14 00:06:11.115000,29,,,
1,,Restoration Magic,fin,,English,,,2026-02-14 00:06:11.115000,30,,,
2,,Sidequest: Catch a Fish // Cooking Campsite,fin,,English,,,2026-02-14 00:06:11.115000,31,,,
1,,Sidequest: Catch a Fish // Cooking Campsite,fin,,English,foil,,2026-02-14 00:06:11.115000,31,,,
5,,Slash of Light,fin,,English,,,2026-02-14 00:06:11.115000,32,,,
1,,Snow Villiers,fin,,English,,,2026-02-14 00:06:11.115000,33,,,
1,,"Stiltzkin, Moogle Merchant",fin,,English,,,2026-02-14 00:06:11.115000,34,,,
9,,Summon: Choco/Mog,fin,,English,,,2026-02-14 00:06:11.115000,35,,,
2,,Summon: Knights of Round,fin,,English,,,2026-02-14 00:06:11.115000,36,,,
1,,Summon: Primal Garuda,fin,,English,,,2026-02-14 00:06:11.115000,37,,,
2,,Ultima,fin,,English,,,2026-02-14 00:06:11.115000,38,,,
1,,"Venat, Heart of Hydaelyn // Hydaelyn, the Mothercrystal",fin,,English,,,2026-02-14 00:06:11.115000,39,,,
8,,Weapons Vendor,fin,,English,,,2026-02-14 00:06:11.115000,40,,,
5,,White Auracite,fin,,English,,,2026-02-14 00:06:11.115000,41,,,
1,,White Auracite,fin,,English,foil,,2026-02-14 00:06:11.115000,41,,,
4,,White Mage's Staff,fin,,English,,,2026-02-14 00:06:11.115000,42,,,
1,,The Wind Crystal,fin,,English,,,2026-02-14 00:06:11.115000,43,,,
9,,You're Not Alone,fin,,English,,,2026-02-14 00:06:11.115000,44,,,
4,,Zack Fair,fin,,English,,,2026-02-14 00:06:11.115000,45,,,
3,,Cargo Ship,fin,,English,,,2026-02-14 00:06:11.115000,47,,,
8,,Combat Tutorial,fin,,English,,,2026-02-14 00:06:11.115000,48,,,
3,,Dragoon's Wyvern,fin,,English,,,2026-02-14 00:06:11.115000,49,,,
8,,Dreams of Laguna,fin,,English,,,2026-02-14 00:06:11.115000,50,,,
2,,"Edgar, King of Figaro",fin,,English,,,2026-02-14 00:06:11.115000,51,,,
3,,Eject,fin,,English,,,2026-02-14 00:06:11.115000,52,,,
3,,Ether,fin,,English,,,2026-02-14 00:06:11.115000,53,,,
6,,Ice Flan,fin,,English,,,2026-02-14 00:06:11.115000,55,,,
5,,Ice Magic,fin,,English,,,2026-02-14 00:06:11.115000,56,,,
1,,Ice Magic,fin,,English,foil,,2026-02-14 00:06:11.115000,56,,,
3,,Il Mheg Pixie,fin,,English,,,2026-02-14 00:06:11.115000,57,,,
1,,"Jill, Shiva's Dominant // Shiva, Warden of Ice",fin,,English,,,2026-02-14 00:06:11.115000,58,,,
1,,"Jill, Shiva's Dominant // Shiva, Warden of Ice",fin,,English,foil,,2026-02-14 00:06:11.115000,58,,,
1,,Louisoix's Sacrifice,fin,,English,,,2026-02-14 00:06:11.115000,59,,,
2,,The Lunar Whale,fin,,English,,,2026-02-14 00:06:11.115000,60,,,
9,,Magic Damper,fin,,English,,,2026-02-14 00:06:11.115000,61,,,
2,,Memories Returning,fin,,English,,,2026-02-14 00:06:11.115000,63,,,
2,,The Prima Vista,fin,,English,,,2026-02-14 00:06:11.115000,64,,,
5,,Qiqirn Merchant,fin,,English,,,2026-02-14 00:06:11.115000,65,,,
1,,Qiqirn Merchant,fin,,English,foil,,2026-02-14 00:06:11.115000,65,,,
2,,Quistis Trepe,fin,,English,,,2026-02-14 00:06:11.115000,66,,,
3,,Relm's Sketching,fin,,English,,,2026-02-14 00:06:11.115000,67,,,
6,,Retrieve the Esper,fin,,English,,,2026-02-14 00:06:11.115000,68,,,
1,,Retrieve the Esper,fin,,English,foil,,2026-02-14 00:06:11.115000,68,,,
5,,Rook Turret,fin,,English,,,2026-02-14 00:06:11.115000,69,,,
7,,Sage's Nouliths,fin,,English,,,2026-02-14 00:06:11.115000,70,,,
4,,Sahagin,fin,,English,,,2026-02-14 00:06:11.115000,71,,,
6,,Scorpion Sentinel,fin,,English,,,2026-02-14 00:06:11.115000,72,,,
1,,Sidequest: Card Collection // Magicked Card,fin,,English,foil,,2026-02-14 00:06:11.115000,73,,,
3,,Sleep Magic,fin,,English,,,2026-02-14 00:06:11.115000,74,,,
2,,Stolen Uniform,fin,,English,,,2026-02-14 00:06:11.115000,75,,,
8,,Stuck in Summoner's Sanctum,fin,,English,,,2026-02-14 00:06:11.115000,76,,,
2,,Summon: Leviathan,fin,,English,,,2026-02-14 00:06:11.115000,77,,,
4,,Summon: Shiva,fin,,English,,,2026-02-14 00:06:11.115000,78,,,
3,,Swallowed by Leviathan,fin,,English,,,2026-02-14 00:06:11.115000,79,,,
1,,Swallowed by Leviathan,fin,,English,foil,,2026-02-14 00:06:11.115000,79,,,
9,,Syncopate,fin,,English,,,2026-02-14 00:06:11.115000,80,,,
4,,Thief's Knife,fin,,English,,,2026-02-14 00:06:11.115000,81,,,
3,,Travel the Overworld,fin,,English,,,2026-02-14 00:06:11.115000,82,,,
3,,"Ultros, Obnoxious Octopus",fin,,English,,,2026-02-14 00:06:11.115000,83,,,
2,,Valkyrie Aerial Unit,fin,,English,,,2026-02-14 00:06:11.115000,84,,,
1,,The Water Crystal,fin,,English,,,2026-02-14 00:06:11.115000,85,,,
3,,Y'shtola Rhul,fin,,English,,,2026-02-14 00:06:11.115000,86,,,
6,,Ahriman,fin,,English,,,2026-02-14 00:06:11.115000,87,,,
4,,Al Bhed Salvagers,fin,,English,,,2026-02-14 00:06:11.115000,88,,,
4,,"Ardyn, the Usurper",fin,,English,,,2026-02-14 00:06:11.115000,89,,,
9,,Black Mage's Rod,fin,,English,,,2026-02-14 00:06:11.115000,90,,,
1,,Black Mage's Rod,fin,,English,foil,,2026-02-14 00:06:11.115000,90,,,
3,,Circle of Power,fin,,English,,,2026-02-14 00:06:11.115000,92,,,
4,,Cornered by Black Mages,fin,,English,,,2026-02-14 00:06:11.115000,93,,,
1,,Cornered by Black Mages,fin,,English,foil,,2026-02-14 00:06:11.115000,93,,,
2,,Dark Confidant,fin,,English,,,2026-02-14 00:06:11.115000,94,,,
2,,Dark Knight's Greatsword,fin,,English,,,2026-02-14 00:06:11.116000,95,,,
1,,Dark Knight's Greatsword,fin,,English,foil,,2026-02-14 00:06:11.116000,95,,,
1,,The Darkness Crystal,fin,,English,foil,,2026-02-14 00:06:11.116000,96,,,
2,,Demon Wall,fin,,English,,,2026-02-14 00:06:11.116000,97,,,
1,,Evil Reawakened,fin,,English,,,2026-02-14 00:06:11.116000,98,,,
2,,"Fang, Fearless l'Cie",fin,,English,,,2026-02-14 00:06:11.116000,99,,,
8,,Fight On!,fin,,English,,,2026-02-14 00:06:11.116000,100,,,
2,,The Final Days,fin,,English,,,2026-02-14 00:06:11.116000,101,,,
3,,Gaius van Baelsar,fin,,English,,,2026-02-14 00:06:11.116000,102,,,
7,,Hecteyes,fin,,English,,,2026-02-14 00:06:11.116000,103,,,
2,,"Kain, Traitorous Dragoon",fin,,English,,,2026-02-14 00:06:11.116000,105,,,
1,,"Kain, Traitorous Dragoon",fin,,English,foil,,2026-02-14 00:06:11.116000,105,,,
6,,Malboro,fin,,English,,,2026-02-14 00:06:11.116000,106,,,
6,,Namazu Trader,fin,,English,,,2026-02-14 00:06:11.116000,107,,,
2,,Ninja's Blades,fin,,English,,,2026-02-14 00:06:11.116000,108,,,
2,,Overkill,fin,,English,,,2026-02-14 00:06:11.116000,109,,,
4,,Phantom Train,fin,,English,,,2026-02-14 00:06:11.116000,110,,,
4,,Poison the Waters,fin,,English,,,2026-02-14 00:06:11.116000,111,,,
6,,Qutrub Forayer,fin,,English,,,2026-02-14 00:06:11.116000,112,,,
5,,Reno and Rude,fin,,English,,,2026-02-14 00:06:11.116000,113,,,
6,,Resentful Revelation,fin,,English,,,2026-02-14 00:06:11.116000,114,,,
6,,Sephiroth's Intervention,fin,,English,,,2026-02-14 00:06:11.116000,116,,,
2,,Shambling Cie'th,fin,,English,,,2026-02-14 00:06:11.116000,117,,,
1,,Shambling Cie'th,fin,,English,foil,,2026-02-14 00:06:11.116000,117,,,
5,,Shinra Reinforcements,fin,,English,,,2026-02-14 00:06:11.116000,118,,,
2,,"Sidequest: Hunt the Mark // Yiazmat, Ultimate Mark",fin,,English,,,2026-02-14 00:06:11.116000,119,,,
6,,Summon: Anima,fin,,English,,,2026-02-14 00:06:11.116000,120,,,
2,,Tonberry,fin,,English,,,2026-02-14 00:06:11.116000,122,,,
7,,Undercity Dire Rat,fin,,English,,,2026-02-14 00:06:11.116000,123,,,
1,,Undercity Dire Rat,fin,,English,foil,,2026-02-14 00:06:11.116000,123,,,
3,,Vayne's Treachery,fin,,English,,,2026-02-14 00:06:11.116000,124,,,
2,,Vincent Valentine // Galian Beast,fin,,English,,,2026-02-14 00:06:11.116000,125,,,
7,,Vincent's Limit Break,fin,,English,,,2026-02-14 00:06:11.116000,126,,,
1,,Vincent's Limit Break,fin,,English,foil,,2026-02-14 00:06:11.116000,126,,,
2,,"Zenos yae Galvus // Shinryu, Transcendent Rival",fin,,English,,,2026-02-14 00:06:11.116000,127,,,
2,,Barret Wallace,fin,,English,,,2026-02-14 00:06:11.116000,129,,,
7,,Blazing Bomb,fin,,English,,,2026-02-14 00:06:11.116000,130,,,
7,,Call the Mountain Chocobo,fin,,English,,,2026-02-14 00:06:11.116000,131,,,
1,,Call the Mountain Chocobo,fin,,English,foil,,2026-02-14 00:06:11.116000,131,,,
2,,Choco-Comet,fin,,English,,,2026-02-14 00:06:11.116000,132,,,
2,,Coral Sword,fin,,English,,,2026-02-14 00:06:11.116000,134,,,
1,,Fire Magic,fin,,English,,,2026-02-14 00:06:11.116000,136,,,
1,,"Firion, Wild Rose Warrior",fin,,English,,,2026-02-14 00:06:11.116000,137,,,
4,,Freya Crescent,fin,,English,,,2026-02-14 00:06:11.116000,138,,,
5,,Haste Magic,fin,,English,,,2026-02-14 00:06:11.116000,140,,,
5,,Hill Gigas,fin,,English,,,2026-02-14 00:06:11.116000,141,,,
1,,Hill Gigas,fin,,English,foil,,2026-02-14 00:06:11.116000,141,,,
5,,Item Shopkeep,fin,,English,,,2026-02-14 00:06:11.116000,142,,,
7,,Laughing Mad,fin,,English,,,2026-02-14 00:06:11.116000,143,,,
5,,Light of Judgment,fin,,English,,,2026-02-14 00:06:11.116000,144,,,
7,,Mysidian Elder,fin,,English,,,2026-02-14 00:06:11.116000,145,,,
2,,Opera Love Song,fin,,English,,,2026-02-14 00:06:11.116000,147,,,
3,,Prompto Argentum,fin,,English,,,2026-02-14 00:06:11.116000,148,,,
2,,Queen Brahne,fin,,English,,,2026-02-14 00:06:11.116000,149,,,
3,,Random Encounter,fin,,English,,,2026-02-14 00:06:11.116000,150,,,
1,,"Raubahn, Bull of Ala Mhigo",fin,,English,,,2026-02-14 00:06:11.116000,151,,,
5,,Red Mage's Rapier,fin,,English,,,2026-02-14 00:06:11.116000,152,,,
1,,Red Mage's Rapier,fin,,English,foil,,2026-02-14 00:06:11.116000,152,,,
7,,Sabotender,fin,,English,,,2026-02-14 00:06:11.116000,153,,,
3,,Samurai's Katana,fin,,English,,,2026-02-14 00:06:11.116000,154,,,
3,,Sandworm,fin,,English,,,2026-02-14 00:06:11.116000,155,,,
1,,Sandworm,fin,,English,foil,,2026-02-14 00:06:11.116000,155,,,
4,,Seifer Almasy,fin,,English,,,2026-02-14 00:06:11.116000,156,,,
2,,Self-Destruct,fin,,English,,,2026-02-14 00:06:11.116000,157,,,
2,,"Sidequest: Play Blitzball // World Champion, Celestial Weapon",fin,,English,,,2026-02-14 00:06:11.116000,158,,,
2,,Sorceress's Schemes,fin,,English,,,2026-02-14 00:06:11.116000,159,,,
1,,Sorceress's Schemes,fin,,English,foil,,2026-02-14 00:06:11.116000,159,,,
7,,Summon: Esper Ramuh,fin,,English,,,2026-02-14 00:06:11.116000,161,,,
1,,Summon: G.F. Cerberus,fin,,English,,,2026-02-14 00:06:11.116000,162,,,
12,,Summon: G.F. Ifrit,fin,,English,,,2026-02-14 00:06:11.116000,163,,,
6,,Suplex,fin,,English,,,2026-02-14 00:06:11.116000,164,,,
5,,Thunder Magic,fin,,English,,,2026-02-14 00:06:11.116000,165,,,
1,,Triple Triad,fin,,English,,,2026-02-14 00:06:11.116000,166,,,
1,,Unexpected Request,fin,,English,,,2026-02-14 00:06:11.116000,167,,,
1,,"Vaan, Street Thief",fin,,English,,,2026-02-14 00:06:11.116000,168,,,
7,,Warrior's Sword,fin,,English,,,2026-02-14 00:06:11.116000,169,,,
2,,Warrior's Sword,fin,,English,foil,,2026-02-14 00:06:11.116000,169,,,
2,,Zell Dincht,fin,,English,,,2026-02-14 00:06:11.116000,170,,,
4,,Airship Crash,fin,,English,,,2026-02-14 00:06:11.116000,171,,,
1,,Ancient Adamantoise,fin,,English,,,2026-02-14 00:06:11.116000,172,,,
5,,Balamb T-Rexaur,fin,,English,,,2026-02-14 00:06:11.116000,173,,,
8,,Bard's Bow,fin,,English,,,2026-02-14 00:06:11.116000,174,,,
1,,Bartz and Boko,fin,,English,,,2026-02-14 00:06:11.116000,175,,,
12,,Blitzball Shot,fin,,English,,,2026-02-14 00:06:11.116000,176,,,
4,,Cactuar,fin,,English,,,2026-02-14 00:06:11.116000,177,,,
1,,Cactuar,fin,,English,foil,,2026-02-14 00:06:11.116000,177,,,
6,,Chocobo Kick,fin,,English,,,2026-02-14 00:06:11.116000,178,,,
1,,Chocobo Kick,fin,,English,foil,,2026-02-14 00:06:11.116000,178,,,
1,,Chocobo Racetrack,fin,,English,,,2026-02-14 00:06:11.116000,179,,,
2,,Chocobo Racetrack,fin,,English,foil,,2026-02-14 00:06:11.116000,179,,,
3,,Clash of the Eikons,fin,,English,,,2026-02-14 00:06:11.116000,180,,,
3,,Coliseum Behemoth,fin,,English,,,2026-02-14 00:06:11.116000,181,,,
8,,Commune with Beavers,fin,,English,,,2026-02-14 00:06:11.116000,182,,,
3,,Diamond Weapon,fin,,English,,,2026-02-14 00:06:11.116000,183,,,
2,,Diamond Weapon,fin,,English,foil,,2026-02-14 00:06:11.116000,183,,,
1,,The Earth Crystal,fin,,English,,,2026-02-14 00:06:11.116000,184,,,
2,,Esper Origins // Summon: Esper Maduin,fin,,English,,,2026-02-14 00:06:11.116000,185,,,
1,,Galuf's Final Act,fin,,English,,,2026-02-14 00:06:11.116000,186,,,
6,,Gigantoad,fin,,English,,,2026-02-14 00:06:11.116000,187,,,
6,,Goobbue Gardener,fin,,English,,,2026-02-14 00:06:11.116000,188,,,
1,,Goobbue Gardener,fin,,English,foil,,2026-02-14 00:06:11.116000,188,,,
4,,Gran Pulse Ochu,fin,,English,,,2026-02-14 00:06:11.116000,189,,,
5,,Gysahl Greens,fin,,English,,,2026-02-14 00:06:11.116000,190,,,
1,,Jumbo Cactuar,fin,,English,,,2026-02-14 00:06:11.116000,191,,,
10,,Loporrit Scout,fin,,English,,,2026-02-14 00:06:11.116000,192,,,
5,,Prishe's Wanderings,fin,,English,,,2026-02-14 00:06:11.116000,193,,,
1,,Prishe's Wanderings,fin,,English,foil,,2026-02-14 00:06:11.116000,193,,,
1,,"Quina, Qu Gourmet",fin,,English,,,2026-02-14 00:06:11.116000,194,,,
3,,Reach the Horizon,fin,,English,,,2026-02-14 00:06:11.116000,195,,,
1,,A Realm Reborn,fin,,English,,,2026-02-14 00:06:11.116000,196,,,
1,,A Realm Reborn,fin,,English,foil,,2026-02-14 00:06:11.116000,196,,,
2,,Ride the Shoopuf,fin,,English,,,2026-02-14 00:06:11.116000,197,,,
1,,Ride the Shoopuf,fin,,English,foil,,2026-02-14 00:06:11.116000,197,,,
3,,Rydia's Return,fin,,English,,,2026-02-14 00:06:11.116000,198,,,
2,,Sazh Katzroy,fin,,English,,,2026-02-14 00:06:11.116000,199,,,
3,,Sazh's Chocobo,fin,,English,,,2026-02-14 00:06:11.116000,200,,,
1,,Sidequest: Raise a Chocobo // Black Chocobo,fin,,English,,,2026-02-14 00:06:11.116000,201,,,
4,,Summon: Fat Chocobo,fin,,English,,,2026-02-14 00:06:11.116000,202,,,
2,,Summon: Fenrir,fin,,English,,,2026-02-14 00:06:11.116000,203,,,
1,,Summon: Titan,fin,,English,,,2026-02-14 00:06:11.116000,204,,,
1,,Tifa Lockhart,fin,,English,,,2026-02-14 00:06:11.116000,206,,,
3,,Tifa's Limit Break,fin,,English,,,2026-02-14 00:06:11.116000,207,,,
2,,"Torgal, A Fine Hound",fin,,English,,,2026-02-14 00:06:11.116000,208,,,
3,,Town Greeter,fin,,English,,,2026-02-14 00:06:11.116000,209,,,
4,,"Vanille, Cheerful l'Cie",fin,,English,,,2026-02-14 00:06:11.116000,211,,,
1,,"Vanille, Cheerful l'Cie",fin,,English,foil,,2026-02-14 00:06:11.116000,211,,,
1,,Balthier and Fran,fin,,English,,,2026-02-14 00:06:11.117000,213,,,
2,,Black Waltz No. 3,fin,,English,,,2026-02-14 00:06:11.117000,214,,,
1,,"Choco, Seeker of Paradise",fin,,English,,,2026-02-14 00:06:11.117000,215,,,
2,,"Cid, Timeless Artificer",fin,,English,,,2026-02-14 00:06:11.117000,216,,,
2,,Cloud of Darkness,fin,,English,,,2026-02-14 00:06:11.117000,217,,,
2,,"Emet-Selch, Unsundered // Hades, Sorcerer of Eld",fin,,English,,,2026-02-14 00:06:11.117000,218,,,
3,,The Emperor of Palamecia // The Lord Master of Hell,fin,,English,,,2026-02-14 00:06:11.117000,219,,,
1,,The Emperor of Palamecia // The Lord Master of Hell,fin,,English,foil,,2026-02-14 00:06:11.117000,219,,,
1,,"Exdeath, Void Warlock // Neo Exdeath, Dimension's End",fin,,English,,,2026-02-14 00:06:11.117000,220,,,
5,,"Garland, Knight of Cornelia // Chaos, the Endless",fin,,English,,,2026-02-14 00:06:11.117000,221,,,
2,,"Garnet, Princess of Alexandria",fin,,English,,,2026-02-14 00:06:11.117000,222,,,
4,,"Giott, King of the Dwarves",fin,,English,,,2026-02-14 00:06:11.117000,223,,,
2,,Gladiolus Amicitia,fin,,English,,,2026-02-14 00:06:11.117000,224,,,
3,,Hope Estheim,fin,,English,,,2026-02-14 00:06:11.117000,226,,,
3,,Ignis Scientia,fin,,English,,,2026-02-14 00:06:11.117000,227,,,
1,,"Jenova, Ancient Calamity",fin,,English,,,2026-02-14 00:06:11.117000,228,,,
2,,"Joshua, Phoenix's Dominant // Phoenix, Warden of Fire",fin,,English,,,2026-02-14 00:06:11.117000,229,,,
2,,Judge Magister Gabranth,fin,,English,,,2026-02-14 00:06:11.117000,230,,,
1,,"Kefka, Court Mage // Kefka, Ruler of Ruin",fin,,English,,,2026-02-14 00:06:11.117000,231,,,
1,,"Lightning, Army of One",fin,,English,,,2026-02-14 00:06:11.117000,233,,,
2,,Locke Cole,fin,,English,,,2026-02-14 00:06:11.117000,234,,,
1,,"Noctis, Prince of Lucis",fin,,English,,,2026-02-14 00:06:11.117000,235,,,
2,,"Omega, Heartless Evolution",fin,,English,,,2026-02-14 00:06:11.117000,236,,,
2,,Rinoa Heartilly,fin,,English,,,2026-02-14 00:06:11.117000,237,,,
2,,Rufus Shinra,fin,,English,,,2026-02-14 00:06:11.117000,238,,,
1,,Rufus Shinra,fin,,English,foil,,2026-02-14 00:06:11.117000,238,,,
4,,"Rydia, Summoner of Mist",fin,,English,,,2026-02-14 00:06:11.117000,239,,,
2,,Serah Farron // Crystallized Serah,fin,,English,,,2026-02-14 00:06:11.117000,240,,,
4,,"Shantotto, Tactician Magician",fin,,English,,,2026-02-14 00:06:11.117000,241,,,
2,,"Sin, Spira's Punishment",fin,,English,,,2026-02-14 00:06:11.117000,242,,,
2,,"Squall, SeeD Mercenary",fin,,English,,,2026-02-14 00:06:11.117000,243,,,
1,,"Tellah, Great Sage",fin,,English,,,2026-02-14 00:06:11.117000,244,,,
2,,"Tidus, Blitzball Star",fin,,English,,,2026-02-14 00:06:11.117000,246,,,
2,,"Ultimecia, Time Sorceress // Ultimecia, Omnipotent",fin,,English,,,2026-02-14 00:06:11.117000,247,,,
2,,"Ultimecia, Time Sorceress // Ultimecia, Omnipotent",fin,,English,foil,,2026-02-14 00:06:11.117000,247,,,
1,,The Wandering Minstrel,fin,,English,,,2026-02-14 00:06:11.117000,249,,,
1,,The Wandering Minstrel,fin,,English,foil,,2026-02-14 00:06:11.117000,249,,,
4,,"Zidane, Tantalus Thief",fin,,English,,,2026-02-14 00:06:11.117000,251,,,
7,,Adventurer's Airship,fin,,English,,,2026-02-14 00:06:11.117000,252,,,
9,,Blitzball,fin,,English,,,2026-02-14 00:06:11.117000,254,,,
4,,Elixir,fin,,English,,,2026-02-14 00:06:11.117000,256,,,
1,,Excalibur II,fin,,English,,,2026-02-14 00:06:11.117000,257,,,
1,,Genji Glove,fin,,English,,,2026-02-14 00:06:11.117000,258,,,
10,,Instant Ramen,fin,,English,,,2026-02-14 00:06:11.117000,259,,,
4,,Iron Giant,fin,,English,,,2026-02-14 00:06:11.117000,260,,,
2,,Lion Heart,fin,,English,,,2026-02-14 00:06:11.117000,261,,,
6,,Lunatic Pandora,fin,,English,,,2026-02-14 00:06:11.117000,262,,,
8,,Magic Pot,fin,,English,,,2026-02-14 00:06:11.117000,263,,,
2,,The Masamune,fin,,English,,,2026-02-14 00:06:11.117000,264,,,
7,,Monk's Fist,fin,,English,,,2026-02-14 00:06:11.117000,265,,,
1,,Monk's Fist,fin,,English,foil,,2026-02-14 00:06:11.117000,265,,,
2,,PuPu UFO,fin,,English,,,2026-02-14 00:06:11.117000,266,,,
1,,Relentless X-ATM092,fin,,English,,,2026-02-14 00:06:11.117000,268,,,
3,,Ring of the Lucii,fin,,English,,,2026-02-14 00:06:11.117000,269,,,
6,,World Map,fin,,English,,,2026-02-14 00:06:11.117000,270,,,
6,,Adventurer's Inn,fin,,English,,,2026-02-14 00:06:11.117000,271,,,
4,,"Baron, Airship Kingdom",fin,,English,,,2026-02-14 00:06:11.117000,273,,,
3,,Capital City,fin,,English,,,2026-02-14 00:06:11.117000,274,,,
7,,Crossroads Village,fin,,English,,,2026-02-14 00:06:11.117000,276,,,
3,,"Eden, Seat of the Sanctum",fin,,English,,,2026-02-14 00:06:11.117000,277,,,
2,,"Gohn, Town of Ruin",fin,,English,,,2026-02-14 00:06:11.117000,278,,,
4,,The Gold Saucer,fin,,English,,,2026-02-14 00:06:11.117000,279,,,
4,,"Gongaga, Reactor Town",fin,,English,,,2026-02-14 00:06:11.117000,280,,,
1,,"Gongaga, Reactor Town",fin,,English,foil,,2026-02-14 00:06:11.117000,280,,,
5,,"Guadosalam, Farplane Gateway",fin,,English,,,2026-02-14 00:06:11.117000,281,,,
4,,"Insomnia, Crown City",fin,,English,,,2026-02-14 00:06:11.117000,282,,,
2,,"Ishgard, the Holy See // Faith & Grief",fin,,English,,,2026-02-14 00:06:11.117000,283,,,
1,,"Jidoor, Aristocratic Capital // Overture",fin,,English,,,2026-02-14 00:06:11.117000,284,,,
3,,"Lindblum, Industrial Regency // Mage Siege",fin,,English,,,2026-02-14 00:06:11.117000,285,,,
5,,"Rabanastre, Royal City",fin,,English,,,2026-02-14 00:06:11.117000,287,,,
1,,"Rabanastre, Royal City",fin,,English,foil,,2026-02-14 00:06:11.117000,287,,,
3,,"Sharlayan, Nation of Scholars",fin,,English,,,2026-02-14 00:06:11.117000,288,,,
3,,Starting Town,fin,,English,,,2026-02-14 00:06:11.117000,289,,,
1,,Starting Town,fin,,English,foil,,2026-02-14 00:06:11.117000,289,,,
5,,"Treno, Dark City",fin,,English,,,2026-02-14 00:06:11.117000,290,,,
1,,"Treno, Dark City",fin,,English,foil,,2026-02-14 00:06:11.117000,290,,,
5,,"Vector, Imperial Capital",fin,,English,,,2026-02-14 00:06:11.117000,291,,,
1,,"Windurst, Federation Center",fin,,English,,,2026-02-14 00:06:11.117000,292,,,
1,,"Zanarkand, Ancient Metropolis // Lasting Fayth",fin,,English,,,2026-02-14 00:06:11.117000,293,,,
1,,Plains (294),fin,,English,,,2026-02-14 00:06:11.117000,294,,,
2,,Plains (295),fin,,English,,,2026-02-14 00:06:11.117000,295,,,
